,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
pEpi32 (G2/M phase),8.08E-112,1.058518372,0.483,0.261,4.49E-107,6,pEpi32 (G2/M phase)
TYROBP,2.81E-111,2.433215529,0.186,0.057,1.56E-106,6,TYROBP
TBC1D10C,2.84E-111,1.376469734,0.351,0.159,1.57E-106,6,TBC1D10C
SIPA1,2.05E-110,1.733031702,0.177,0.051,1.14E-105,6,SIPA1
RBMS1,4.89E-110,2.243900672,0.168,0.048,2.72E-105,6,RBMS1
TCF7,7.22E-110,1.5513849,0.183,0.054,4.01E-105,6,TCF7
RP11-138A9.1,4.27E-109,0.874940812,0.263,0.092,2.37E-104,6,RP11-138A9.1
FAM102A,1.53E-108,2.047617177,0.183,0.056,8.51E-104,6,FAM102A
RILPL2,2.26E-108,2.588690922,0.159,0.044,1.26E-103,6,RILPL2
SDCBP,8.57E-108,1.367781727,0.348,0.156,4.76E-103,6,SDCBP
DUSP21,5.30E-106,0.858458247,0.446,0.226,2.94E-101,6,DUSP2
MAPK1,1.37E-102,1.60010474,0.17,0.05,7.62E-98,6,MAPK1
CIB1,3.71E-101,0.948998162,0.514,0.298,2.06E-96,6,CIB1
AES,6.21E-101,0.97497816,0.434,0.222,3.45E-96,6,AES
IKZF1,1.07E-100,1.017692794,0.446,0.236,5.93E-96,6,IKZF1
ITGB21,1.77E-100,1.632556618,0.249,0.096,9.82E-96,6,ITGB2
LEPROTL1,9.69E-99,1.208288639,0.399,0.201,5.38E-94,6,LEPROTL1
TNFRSF13C,2.65E-97,1.422677316,0.298,0.131,1.47E-92,6,TNFRSF13C
"pEpi12 (POLR1D, SAP18, PDCD5)",2.74E-97,1.331230561,0.218,0.076,1.52E-92,6,"pEpi12 (POLR1D, SAP18, PDCD5)"
BANK1,3.74E-97,1.612860555,0.194,0.065,2.08E-92,6,BANK1
LRRFIP1,4.66E-97,1.327632819,0.401,0.209,2.59E-92,6,LRRFIP1
ANKRD44,1.09E-95,1.182806032,0.352,0.168,6.02E-91,6,ANKRD44
CAP1,3.44E-95,0.969514608,0.521,0.309,1.91E-90,6,CAP1
RBM38,3.03E-94,1.487883084,0.198,0.068,1.68E-89,6,RBM38
BIN1,3.37E-94,1.766545277,0.199,0.07,1.87E-89,6,BIN1
ACTR2,1.92E-93,0.987231953,0.459,0.252,1.07E-88,6,ACTR2
MSN,3.27E-93,1.147087557,0.377,0.189,1.81E-88,6,MSN
RARRES3,5.34E-93,0.947696334,0.437,0.23,2.97E-88,6,RARRES3
SMAP21,1.36E-92,0.827079349,0.571,0.354,7.54E-88,6,SMAP2
C6orf482,5.33E-92,0.765787682,0.478,0.252,2.96E-87,6,C6orf48
pEpid16 (M phase)1,1.35E-91,0.898895241,0.593,0.437,7.49E-87,6,pEpid16 (M phase)
ARL6IP5,1.98E-90,1.099848007,0.452,0.259,1.10E-85,6,ARL6IP5
SSBP4,3.03E-90,1.389623356,0.222,0.084,1.68E-85,6,SSBP4
RP11-138A9.2,3.25E-90,0.808407646,0.221,0.078,1.80E-85,6,RP11-138A9.2
RNF213,3.48E-90,1.144554388,0.372,0.186,1.93E-85,6,RNF213
FAM49B,7.55E-89,0.986289051,0.349,0.166,4.19E-84,6,FAM49B
ABHD17A,1.34E-87,1.207764384,0.252,0.102,7.44E-83,6,ABHD17A
MBNL1,3.66E-87,1.152999258,0.459,0.268,2.03E-82,6,MBNL1
pB13 (prolif)1,4.02E-87,0.971646923,0.527,0.339,2.23E-82,6,pB13 (prolif)
PRR13,1.06E-86,0.792892993,0.559,0.353,5.88E-82,6,PRR13
CDC42SE1,1.74E-86,1.242317488,0.336,0.165,9.66E-82,6,CDC42SE1
RHOG,2.49E-86,1.296882511,0.312,0.147,1.38E-81,6,RHOG
pEpi01 (MUC13)1,5.63E-86,0.823116797,0.514,0.301,3.13E-81,6,pEpi01 (MUC13)
ZNF3311,2.11E-85,1.350885033,0.298,0.137,1.17E-80,6,ZNF331
RPS6KA3,3.37E-85,1.769333006,0.154,0.048,1.87E-80,6,RPS6KA3
TPM3,4.22E-85,0.935295219,0.552,0.359,2.35E-80,6,TPM3
PPP2R5C1,1.08E-83,0.755420641,0.56,0.342,6.02E-79,6,PPP2R5C
PIK3R1,1.22E-83,2.154004877,0.195,0.072,6.77E-79,6,PIK3R1
pEpip101,2.10E-83,0.789823306,0.488,0.277,1.17E-78,6,pEpip10
XXbac-BPG246D15.81,3.77E-83,0.768079447,0.249,0.095,2.09E-78,6,XXbac-BPG246D15.8
9-Sep,7.59E-83,1.040077756,0.371,0.194,4.22E-78,6,9-Sep
C1orf56,1.00E-82,1.115705424,0.256,0.106,5.55E-78,6,C1orf56
RNF145,2.61E-82,1.053332222,0.31,0.143,1.45E-77,6,RNF145
ARPC5,8.44E-82,0.86528511,0.488,0.288,4.69E-77,6,ARPC5
pEpi20 (G2 phase)1,2.48E-81,1.189381959,0.334,0.162,1.38E-76,6,pEpi20 (G2 phase)
ARHGEF1,6.67E-81,1.32668412,0.298,0.142,3.70E-76,6,ARHGEF1
EML4,9.78E-81,1.59960889,0.307,0.151,5.43E-76,6,EML4
CAPZB,1.05E-80,0.933022685,0.473,0.283,5.85E-76,6,CAPZB
HLA-DMA,1.18E-80,1.082339429,0.409,0.229,6.55E-76,6,HLA-DMA
HN1,1.51E-80,0.883888159,0.204,0.072,8.39E-76,6,HN1
HMGB2,3.28E-80,0.818214308,0.441,0.249,1.82E-75,6,HMGB2
VASP,3.30E-80,1.13231462,0.337,0.169,1.83E-75,6,VASP
NR4A21,3.36E-80,0.826370559,0.442,0.247,1.86E-75,6,NR4A2
ID31,4.78E-80,0.857070866,0.28,0.123,2.65E-75,6,ID3
pEpip30 (SLC26A2)1,7.49E-79,0.955094477,0.227,0.09,4.16E-74,6,pEpip30 (SLC26A2)
TBCB,8.11E-79,1.248884106,0.279,0.128,4.50E-74,6,TBCB
GLIPR1,2.77E-78,0.991903046,0.382,0.202,1.54E-73,6,GLIPR1
PDE7A,7.56E-78,0.968781795,0.273,0.12,4.20E-73,6,PDE7A
TNFAIP32,1.06E-77,1.378082412,0.443,0.271,5.89E-73,6,TNFAIP3
TRIM561,1.24E-77,0.974920998,0.272,0.119,6.89E-73,6,TRIM56
ZC3HAV1,3.04E-77,1.260683432,0.289,0.137,1.69E-72,6,ZC3HAV1
TGFBR2,3.08E-77,1.223594281,0.19,0.07,1.71E-72,6,TGFBR2
SLC38A1,1.20E-76,0.859998909,0.404,0.218,6.65E-72,6,SLC38A1
CCND21,1.51E-76,1.669731413,0.177,0.064,8.37E-72,6,CCND2
SIT1,2.04E-76,1.38953986,0.235,0.1,1.14E-71,6,SIT1
pB062,2.05E-76,0.753290674,0.599,0.479,1.14E-71,6,pB06
P2RX5,3.45E-75,1.3209394,0.219,0.09,1.92E-70,6,P2RX5
pS24 (Endo ven)1,2.18E-74,0.980773622,0.594,0.494,1.21E-69,6,pS24 (Endo ven)
FMNL1,2.61E-74,0.909455864,0.368,0.196,1.45E-69,6,FMNL1
RCSD1,3.28E-74,0.991085901,0.368,0.197,1.82E-69,6,RCSD1
BCAS4,5.78E-74,1.187088166,0.205,0.08,3.21E-69,6,BCAS4
OSTF1,2.90E-73,1.132587276,0.353,0.192,1.61E-68,6,OSTF1
CELF1,3.55E-73,0.990600179,0.272,0.125,1.97E-68,6,CELF1
PARP8,7.02E-73,1.81336808,0.19,0.073,3.90E-68,6,PARP8
INPP5D,8.86E-73,1.804297562,0.169,0.062,4.92E-68,6,INPP5D
CNOT6L1,1.21E-72,1.234669833,0.315,0.154,6.69E-68,6,CNOT6L
IKZF31,1.47E-72,1.303702817,0.336,0.178,8.18E-68,6,IKZF3
APBB1IP,2.63E-72,1.470863451,0.244,0.11,1.46E-67,6,APBB1IP
RHOF,6.11E-72,1.101454724,0.291,0.141,3.39E-67,6,RHOF
ARHGAP30,8.73E-72,1.128144272,0.252,0.112,4.85E-67,6,ARHGAP30
TGFB1,5.76E-71,0.800598244,0.45,0.266,3.20E-66,6,TGFB1
CAPG1,7.14E-71,1.174650018,0.279,0.133,3.96E-66,6,CAPG
STAT3,1.39E-70,0.990594285,0.389,0.22,7.69E-66,6,STAT3
PTPN18,2.76E-70,1.26227932,0.22,0.093,1.53E-65,6,PTPN18
GNG2,1.23E-69,1.662003767,0.196,0.08,6.84E-65,6,GNG2
CSK,2.31E-69,1.349747166,0.25,0.116,1.28E-64,6,CSK
PTPN7,6.35E-69,0.786455234,0.347,0.181,3.53E-64,6,PTPN7
ACTR3,1.56E-68,0.774617505,0.522,0.339,8.64E-64,6,ACTR3
MLLT6,3.62E-68,1.470906883,0.155,0.055,2.01E-63,6,MLLT6
PNRC21,5.98E-68,1.092398904,0.279,0.135,3.32E-63,6,PNRC2
DUSP4,1.45E-67,1.609689377,0.178,0.068,8.06E-63,6,DUSP4
COMMD7,1.83E-67,0.808702291,0.252,0.111,1.02E-62,6,COMMD7
ARHGAP15,3.53E-67,1.136997715,0.267,0.126,1.96E-62,6,ARHGAP15
ST3GAL1,7.51E-67,1.493996021,0.192,0.078,4.17E-62,6,ST3GAL1
CD991,8.67E-67,0.751206385,0.553,0.372,4.81E-62,6,CD99
SP1101,1.27E-66,0.958905669,0.307,0.155,7.05E-62,6,SP110
ODF2L1,1.32E-66,0.80144932,0.332,0.172,7.31E-62,6,ODF2L
RORA,4.04E-66,1.22234278,0.275,0.133,2.24E-61,6,RORA
MYLIP,5.54E-66,1.121560551,0.193,0.078,3.07E-61,6,MYLIP
ELOVL5,1.36E-65,1.294578734,0.232,0.106,7.57E-61,6,ELOVL5
RASSF5,2.36E-65,1.154953413,0.262,0.124,1.31E-60,6,RASSF5
BAX,2.43E-65,0.934390869,0.38,0.218,1.35E-60,6,BAX
WIPF1,3.80E-65,0.835904314,0.448,0.277,2.11E-60,6,WIPF1
SKAP1,1.11E-64,1.152024076,0.228,0.102,6.18E-60,6,SKAP1
RGS19,1.30E-64,1.314865109,0.239,0.111,7.24E-60,6,RGS19
LRCH4,1.77E-64,1.184450598,0.191,0.077,9.81E-60,6,LRCH4
S1PR41,2.84E-64,1.163092251,0.221,0.097,1.58E-59,6,S1PR4
TRIM38,1.10E-63,1.10704708,0.218,0.095,6.13E-59,6,TRIM38
WAS,4.77E-63,1.12207639,0.303,0.161,2.65E-58,6,WAS
CYFIP2,9.75E-63,1.382256245,0.207,0.091,5.41E-58,6,CYFIP2
ORAI1,1.39E-62,1.498516922,0.161,0.062,7.70E-58,6,ORAI1
DAZAP2,1.77E-62,0.831704685,0.504,0.342,9.84E-58,6,DAZAP2
PTPN22,1.30E-61,1.300400426,0.196,0.083,7.24E-57,6,PTPN22
DRAM2,3.13E-61,0.768984108,0.4,0.234,1.74E-56,6,DRAM2
ARID4B,8.28E-61,0.882885099,0.381,0.224,4.60E-56,6,ARID4B
POU2F2,1.20E-60,0.861390203,0.383,0.226,6.67E-56,6,POU2F2
HLA-DRB51,3.64E-60,2.026648672,0.174,0.073,2.02E-55,6,HLA-DRB5
WNK1,5.54E-60,1.313664295,0.25,0.122,3.07E-55,6,WNK1
ARID1A,1.12E-59,1.091330791,0.263,0.131,6.24E-55,6,ARID1A
PRMT2,1.59E-59,1.155386169,0.289,0.151,8.83E-55,6,PRMT2
LNPEP,1.75E-59,1.315318824,0.205,0.091,9.71E-55,6,LNPEP
TGOLN2,3.43E-59,0.880450524,0.369,0.216,1.91E-54,6,TGOLN2
RAB27A,7.95E-59,0.999057101,0.266,0.133,4.41E-54,6,RAB27A
HLA-F,1.76E-57,0.911832878,0.425,0.272,9.78E-53,6,HLA-F
ADGRE51,3.47E-57,1.162847649,0.342,0.201,1.93E-52,6,ADGRE5
C9orf78,4.24E-57,0.833646162,0.363,0.212,2.35E-52,6,C9orf78
MARCKSL1,4.44E-57,1.100152413,0.306,0.169,2.46E-52,6,MARCKSL1
KIAA1551,6.63E-57,0.971463873,0.31,0.172,3.68E-52,6,KIAA1551
SYPL1,6.79E-57,1.266618854,0.256,0.131,3.77E-52,6,SYPL1
MTPN,1.37E-56,1.023964224,0.301,0.164,7.61E-52,6,MTPN
STK24,9.57E-56,1.169799167,0.176,0.073,5.31E-51,6,STK24
SMIM141,1.07E-55,0.939683743,0.323,0.18,5.96E-51,6,SMIM14
PAG1,1.80E-55,1.640088867,0.155,0.062,9.98E-51,6,PAG1
PACS1,1.86E-55,1.086219478,0.166,0.067,1.03E-50,6,PACS1
GTF2H5,4.82E-55,1.02440842,0.236,0.114,2.67E-50,6,GTF2H5
MGAT4A,6.36E-55,1.506207073,0.164,0.068,3.53E-50,6,MGAT4A
SUN2,7.62E-55,1.268302247,0.209,0.097,4.23E-50,6,SUN2
STK10,1.24E-54,1.568359059,0.174,0.075,6.90E-50,6,STK10
MIDN1,1.55E-54,0.906354612,0.242,0.119,8.62E-50,6,MIDN
RASAL3,2.77E-54,1.318189554,0.176,0.075,1.54E-49,6,RASAL3
HNRNPL,4.79E-54,0.876015755,0.324,0.185,2.66E-49,6,HNRNPL
MACF1,1.06E-53,1.074967198,0.237,0.117,5.86E-49,6,MACF1
CHMP1B,1.57E-53,0.809860733,0.266,0.136,8.69E-49,6,CHMP1B
IDI1,1.78E-53,0.897097364,0.304,0.167,9.87E-49,6,IDI1
DOCK8,5.76E-53,0.80951682,0.368,0.221,3.20E-48,6,DOCK8
OFD11,7.77E-53,0.904256537,0.313,0.175,4.31E-48,6,OFD1
OSBPL8,8.94E-53,1.230705012,0.245,0.125,4.97E-48,6,OSBPL8
BAZ1A,1.01E-51,1.040530272,0.258,0.135,5.60E-47,6,BAZ1A
FLNA,1.03E-51,1.323571164,0.214,0.103,5.73E-47,6,FLNA
"pT06 (MHCII, IFNg)1",6.58E-51,1.017296701,0.595,0.511,3.66E-46,6,"pT06 (MHCII, IFNg)"
LPXN,1.18E-50,0.82598498,0.308,0.173,6.54E-46,6,LPXN
CCZ1,8.64E-50,0.841052182,0.209,0.097,4.80E-45,6,CCZ1
TRIM33,8.83E-50,0.89495434,0.207,0.097,4.90E-45,6,TRIM33
RAB5C,2.06E-49,0.776358194,0.338,0.197,1.14E-44,6,RAB5C
ROCK1,4.21E-49,0.863741748,0.331,0.195,2.34E-44,6,ROCK1
CD79B,4.75E-49,0.859102678,0.468,0.331,2.64E-44,6,CD79B
LAT2,4.78E-49,1.131738431,0.193,0.09,2.66E-44,6,LAT2
SAMHD1,8.96E-49,1.830368372,0.164,0.072,4.97E-44,6,SAMHD1
POLR3GL1,1.36E-48,0.799734941,0.347,0.209,7.54E-44,6,POLR3GL
TRG-AS1,3.45E-48,1.029471728,0.16,0.068,1.92E-43,6,TRG-AS1
pB04,4.99E-48,1.527109479,0.344,0.213,2.77E-43,6,pB04
MECP2,7.97E-48,0.891798971,0.229,0.114,4.43E-43,6,MECP2
MT2A,9.47E-48,1.091844502,0.562,0.381,5.26E-43,6,MT2A
RNF166,1.55E-47,1.042212807,0.212,0.104,8.62E-43,6,RNF166
FNIP1,1.99E-47,0.7617954,0.259,0.136,1.11E-42,6,FNIP1
CBX3,2.32E-47,0.802435786,0.389,0.25,1.29E-42,6,CBX3
ATP1B3,2.42E-47,0.819789853,0.336,0.197,1.35E-42,6,ATP1B3
SDHAF2,2.97E-47,0.914525886,0.196,0.092,1.65E-42,6,SDHAF2
PLAC8,3.78E-47,1.039661618,0.264,0.147,2.10E-42,6,PLAC8
NFATC3,3.92E-47,0.943536986,0.205,0.099,2.18E-42,6,NFATC3
ZBTB7A,5.54E-47,0.83096229,0.232,0.118,3.08E-42,6,ZBTB7A
PURA,1.81E-46,0.800613919,0.27,0.146,1.00E-41,6,PURA
SPN,3.41E-46,0.940022827,0.226,0.114,1.89E-41,6,SPN
KRR1,8.76E-46,1.118309113,0.259,0.143,4.86E-41,6,KRR1
SYS1,1.65E-45,0.853353881,0.21,0.102,9.17E-41,6,SYS1
SIRT7,2.12E-45,0.830164036,0.219,0.11,1.18E-40,6,SIRT7
GGA1,5.33E-45,0.791978596,0.244,0.128,2.96E-40,6,GGA1
IVNS1ABP,9.69E-45,1.199521601,0.225,0.117,5.38E-40,6,IVNS1ABP
PPP1R12A,1.10E-44,0.954855553,0.281,0.161,6.08E-40,6,PPP1R12A
CMTM71,1.10E-44,0.832284626,0.283,0.16,6.13E-40,6,CMTM7
CCDC12,1.59E-44,0.785132548,0.362,0.23,8.84E-40,6,CCDC12
CTNNB11,1.97E-44,0.878415397,0.277,0.155,1.09E-39,6,CTNNB1
PMAIP1,3.28E-44,1.044876522,0.277,0.158,1.82E-39,6,PMAIP1
BPTF,9.10E-44,0.846802537,0.331,0.204,5.05E-39,6,BPTF
MAT2A,1.02E-43,0.911002855,0.254,0.14,5.68E-39,6,MAT2A
FABP5,1.19E-43,1.136683322,0.201,0.1,6.59E-39,6,FABP5
LIMS1,1.99E-43,0.917018081,0.298,0.179,1.11E-38,6,LIMS1
ERICH1,2.98E-43,1.001358595,0.233,0.125,1.66E-38,6,ERICH1
RPIA,7.09E-43,0.884717264,0.173,0.08,3.93E-38,6,RPIA
CNN2,1.50E-42,0.860255163,0.326,0.205,8.30E-38,6,CNN2
MYO1G,1.95E-42,1.208396672,0.165,0.076,1.08E-37,6,MYO1G
PHF20,3.54E-42,0.869336614,0.303,0.182,1.96E-37,6,PHF20
TACC1,4.62E-42,0.838903539,0.248,0.135,2.57E-37,6,TACC1
CDK13,7.93E-42,0.766926943,0.243,0.131,4.40E-37,6,CDK13
CCDC66,1.10E-41,0.91652176,0.206,0.105,6.09E-37,6,CCDC66
EXOSC6,1.39E-41,0.959615764,0.151,0.066,7.71E-37,6,EXOSC6
HVCN1,2.11E-41,0.936632636,0.165,0.076,1.17E-36,6,HVCN1
HPRT1,4.39E-41,1.000928282,0.157,0.071,2.44E-36,6,HPRT1
RSBN1,8.40E-41,0.94539196,0.232,0.125,4.66E-36,6,RSBN1
FOSL2,9.06E-41,1.311049626,0.152,0.068,5.03E-36,6,FOSL2
THAP11,1.80E-40,0.77889451,0.194,0.096,1.00E-35,6,THAP11
TAOK3,2.06E-40,0.763330374,0.292,0.172,1.14E-35,6,TAOK3
TPP1,2.20E-40,0.93309246,0.231,0.126,1.22E-35,6,TPP1
PKN1,2.46E-40,0.86702634,0.202,0.102,1.37E-35,6,PKN1
MTF2,2.73E-40,0.778877947,0.204,0.102,1.51E-35,6,MTF2
PARVG1,5.34E-40,1.547194225,0.155,0.073,2.96E-35,6,PARVG
DOCK10,5.89E-40,1.484320827,0.156,0.073,3.27E-35,6,DOCK10
IQGAP1,4.34E-39,0.752184922,0.387,0.261,2.41E-34,6,IQGAP1
G3BP2,6.68E-39,0.851079545,0.361,0.241,3.71E-34,6,G3BP2
BLK,7.20E-39,0.820428294,0.212,0.111,4.00E-34,6,BLK
VMP1,8.29E-39,0.760523744,0.36,0.233,4.60E-34,6,VMP1
RBL2,8.88E-39,1.204968302,0.216,0.118,4.93E-34,6,RBL2
PLEKHA2,1.21E-38,0.985023586,0.177,0.087,6.73E-34,6,PLEKHA2
CARD16,1.47E-38,0.91106754,0.225,0.122,8.17E-34,6,CARD16
NR3C1,3.76E-38,1.000743048,0.343,0.227,2.09E-33,6,NR3C1
MFSD10,4.59E-38,1.16975016,0.19,0.098,2.55E-33,6,MFSD10
CYB5B,5.03E-38,0.872968117,0.181,0.09,2.79E-33,6,CYB5B
TLN1,6.84E-38,0.979938304,0.257,0.15,3.80E-33,6,TLN1
ARID5A,8.84E-38,0.979514526,0.275,0.166,4.91E-33,6,ARID5A
UBE2R2,2.03E-37,0.76200955,0.232,0.127,1.13E-32,6,UBE2R2
ASF1A,2.08E-37,0.990694582,0.16,0.075,1.15E-32,6,ASF1A
SASH31,2.29E-37,1.164946784,0.201,0.109,1.27E-32,6,SASH3
MT1X,2.69E-37,0.834923616,0.344,0.213,1.49E-32,6,MT1X
HECA,1.43E-36,0.994680039,0.163,0.079,7.92E-32,6,HECA
BLOC1S4,1.53E-36,0.861133372,0.195,0.102,8.47E-32,6,BLOC1S4
AGO2,1.77E-36,1.036006942,0.153,0.073,9.80E-32,6,AGO2
TNRC6A,2.19E-36,0.856896062,0.213,0.115,1.22E-31,6,TNRC6A
RBPJ,3.42E-36,1.143151277,0.3,0.186,1.90E-31,6,RBPJ
PSIP1,5.48E-36,0.909075236,0.288,0.179,3.04E-31,6,PSIP1
POLR2G,8.62E-36,0.771823643,0.275,0.166,4.79E-31,6,POLR2G
HIF1A,1.20E-35,1.227643973,0.2,0.109,6.68E-31,6,HIF1A
SMARCA2,1.49E-35,0.902230936,0.226,0.127,8.25E-31,6,SMARCA2
SUSD3,1.85E-35,0.821422116,0.226,0.126,1.03E-30,6,SUSD3
SSH2,2.77E-35,1.292198186,0.186,0.1,1.54E-30,6,SSH2
PLEKHB2,3.25E-35,1.085595861,0.16,0.079,1.80E-30,6,PLEKHB2
WDR1,3.34E-35,0.770933768,0.32,0.208,1.85E-30,6,WDR1
GCHFR,3.49E-35,1.028979194,0.197,0.106,1.94E-30,6,GCHFR
ARL2,7.45E-35,0.755210238,0.205,0.109,4.14E-30,6,ARL2
pM15 (Granulo),1.07E-34,0.792277712,0.195,0.102,5.92E-30,6,pM15 (Granulo)
HACD4,1.13E-34,0.883884945,0.195,0.104,6.25E-30,6,HACD4
TERF1,2.08E-34,0.795586862,0.222,0.124,1.16E-29,6,TERF1
NT5C,2.22E-34,0.765257863,0.229,0.131,1.23E-29,6,NT5C
GLUL,4.88E-34,1.654699582,0.169,0.088,2.71E-29,6,GLUL
CCT6A,5.21E-34,0.760587794,0.285,0.176,2.89E-29,6,CCT6A
KIAA2026,9.55E-34,0.813368106,0.192,0.102,5.30E-29,6,KIAA2026
RNF19A,1.25E-33,1.233515026,0.265,0.163,6.95E-29,6,RNF19A
NECAP2,1.60E-33,1.099694718,0.188,0.102,8.87E-29,6,NECAP2
CBX6,2.16E-33,0.980852742,0.161,0.081,1.20E-28,6,CBX6
DR1,2.91E-33,0.919516357,0.191,0.102,1.62E-28,6,DR1
PPP6R1,3.12E-33,1.047720608,0.15,0.074,1.73E-28,6,PPP6R1
DBNL,3.32E-33,0.786060202,0.289,0.184,1.84E-28,6,DBNL
DYNLL2,3.76E-33,0.893107627,0.16,0.079,2.09E-28,6,DYNLL2
COMMD8,4.87E-33,0.972190378,0.17,0.088,2.70E-28,6,COMMD8
NCKAP1L,4.96E-33,0.845029606,0.226,0.131,2.75E-28,6,NCKAP1L
SMS,6.74E-33,0.948171242,0.177,0.093,3.74E-28,6,SMS
ZNF131,2.03E-32,0.960847798,0.16,0.08,1.13E-27,6,ZNF131
PTRHD1,3.05E-32,0.854390709,0.23,0.135,1.69E-27,6,PTRHD1
LASP1,3.86E-32,0.949230086,0.193,0.106,2.14E-27,6,LASP1
ELMSAN1,4.45E-32,0.910854436,0.15,0.074,2.47E-27,6,ELMSAN1
CTSB,4.81E-32,1.067379341,0.325,0.219,2.67E-27,6,CTSB
ATF7IP,5.05E-32,0.90682781,0.249,0.151,2.80E-27,6,ATF7IP
WDR82,6.45E-32,0.953610195,0.17,0.089,3.58E-27,6,WDR82
GLOD4,8.02E-32,0.969086565,0.182,0.098,4.45E-27,6,GLOD4
PLEKHO1,1.09E-31,1.111929877,0.193,0.108,6.07E-27,6,PLEKHO1
DNMT1,1.80E-31,1.114869781,0.153,0.077,9.98E-27,6,DNMT1
PBXIP1,1.81E-31,0.983884999,0.258,0.161,1.01E-26,6,PBXIP1
SYNE2,2.69E-31,1.036076894,0.27,0.169,1.49E-26,6,SYNE2
PRKACB,4.39E-31,0.928785,0.181,0.098,2.44E-26,6,PRKACB
PAK2,1.26E-30,0.815622598,0.3,0.199,7.01E-26,6,PAK2
UHMK1,1.85E-30,0.952108145,0.166,0.087,1.03E-25,6,UHMK1
PLIN2,2.40E-30,1.126220479,0.206,0.119,1.33E-25,6,PLIN2
CCDC115,2.68E-30,1.06015102,0.158,0.082,1.49E-25,6,CCDC115
TOB1,3.49E-30,1.145418277,0.168,0.089,1.94E-25,6,TOB1
ACTN4,3.79E-30,0.804805375,0.244,0.148,2.11E-25,6,ACTN4
TLE1,4.43E-30,0.765041245,0.206,0.118,2.46E-25,6,TLE1
DCAF7,5.25E-30,0.830315894,0.227,0.135,2.91E-25,6,DCAF7
TANK,7.12E-30,0.8028364,0.273,0.173,3.96E-25,6,TANK
UBE2Q1,1.96E-29,0.819864403,0.178,0.096,1.09E-24,6,UBE2Q1
CKS2,2.37E-29,0.933149787,0.174,0.094,1.32E-24,6,CKS2
pT21 (KLRB1)1,2.66E-29,1.869547783,0.387,0.322,1.48E-24,6,pT21 (KLRB1)
UTRN1,2.93E-29,0.944081987,0.199,0.113,1.63E-24,6,UTRN
MYO9B,3.34E-29,1.073518996,0.168,0.09,1.86E-24,6,MYO9B
BDP1,4.73E-29,0.833903605,0.226,0.137,2.62E-24,6,BDP1
CDC42EP3,8.32E-29,0.931592023,0.171,0.093,4.62E-24,6,CDC42EP3
PER11,9.49E-29,1.169556868,0.179,0.1,5.27E-24,6,PER1
IER5,1.01E-28,0.799748843,0.213,0.125,5.62E-24,6,IER5
RNASE61,1.15E-28,0.909557032,0.235,0.146,6.37E-24,6,RNASE6
SHISA5,2.14E-28,0.789346116,0.292,0.196,1.19E-23,6,SHISA5
CCT5,2.69E-28,0.796090917,0.217,0.129,1.49E-23,6,CCT5
PRNP,4.55E-28,0.846813786,0.238,0.148,2.53E-23,6,PRNP
CTNNBL1,6.22E-28,0.824921926,0.161,0.086,3.45E-23,6,CTNNBL1
SPG11,7.03E-28,1.047879187,0.151,0.079,3.91E-23,6,SPG11
MAP4K1,1.12E-27,0.982037703,0.193,0.113,6.22E-23,6,MAP4K1
BCL7B,4.81E-27,0.994178116,0.205,0.124,2.67E-22,6,BCL7B
SNHG15,8.33E-27,1.065134134,0.171,0.097,4.63E-22,6,SNHG15
CD19,8.87E-27,0.811855284,0.223,0.137,4.92E-22,6,CD19
SKIL,1.59E-26,0.750936591,0.246,0.155,8.83E-22,6,SKIL
PTPN4,2.10E-26,0.837410453,0.151,0.08,1.17E-21,6,PTPN4
SFXN1,2.11E-26,1.000421427,0.158,0.086,1.17E-21,6,SFXN1
HDAC1,2.61E-26,0.825360536,0.207,0.124,1.45E-21,6,HDAC1
FCRLA,2.62E-26,0.966182071,0.19,0.112,1.46E-21,6,FCRLA
KPNA6,2.84E-26,0.821943337,0.165,0.09,1.58E-21,6,KPNA6
DEF6,3.68E-26,0.792347575,0.273,0.182,2.04E-21,6,DEF6
PTBP3,3.71E-26,1.067323544,0.159,0.087,2.06E-21,6,PTBP3
ADD3,4.49E-26,0.791279372,0.218,0.134,2.50E-21,6,ADD3
SNAP23,4.93E-26,0.785279654,0.218,0.133,2.74E-21,6,SNAP23
SCNM1,5.38E-26,0.81697738,0.161,0.088,2.99E-21,6,SCNM1
BORCS7,6.82E-26,0.822389457,0.166,0.092,3.79E-21,6,BORCS7
MFNG,7.40E-26,0.827497478,0.188,0.109,4.11E-21,6,MFNG
CHMP7,7.84E-26,0.964246993,0.151,0.081,4.35E-21,6,CHMP7
SPON2,1.50E-25,0.830803435,0.153,0.083,8.33E-21,6,SPON2
PPM1B,1.71E-25,0.782675914,0.201,0.12,9.48E-21,6,PPM1B
LCOR,4.65E-25,0.790706667,0.15,0.081,2.58E-20,6,LCOR
MRPL10,5.87E-25,0.866054002,0.16,0.089,3.26E-20,6,MRPL10
CDC40,8.24E-25,0.80469034,0.189,0.112,4.57E-20,6,CDC40
ARHGAP25,1.95E-24,0.906695584,0.172,0.099,1.08E-19,6,ARHGAP25
PLEKHF2,2.45E-24,0.887215487,0.175,0.103,1.36E-19,6,PLEKHF2
POLR2A,2.59E-24,0.76570514,0.218,0.136,1.44E-19,6,POLR2A
